Unnamed: 0,mmsi,lon,lat,speed,course,heading,type,timestamp
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
2,140000000,114.3323917,30.61629167,8.4,48.1,511,18,1654315019171
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
15,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
15,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
15,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
15,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
15,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
15,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
15,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
15,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
15,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
15,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
15,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
15,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
16,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
17,390000000,114.3069983,30.59391833,3.3,212.6,511,18,1654315031208
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
10,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
8,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
9,280000000,114.3204433,30.61721333,0.0,0.0,511,1,1654315188125
