36,0,772,664,363,91,1,1,1,1
36,0,1308,654,122,45,1,1,1,1
37,0,784,664,362,91,1,1,1,1
37,0,1307,654,122,45,1,1,1,1
38,0,797,663,360,91,1,1,1,1
38,0,1305,654,122,44,1,1,1,1
39,0,809,663,359,91,1,1,1,1
39,0,1304,655,122,44,1,1,1,1
40,0,820,664,356,90,1,1,1,1
40,0,1302,655,122,44,1,1,1,1
41,0,831,664,354,90,1,1,1,1
41,0,1301,655,121,44,1,1,1,1
42,0,842,665,351,89,1,1,1,1
42,0,1300,655,121,43,1,1,1,1
43,0,853,665,349,88,1,1,1,1
43,0,1298,655,121,43,1,1,1,1
44,0,864,666,346,88,1,1,1,1
44,0,1297,656,121,43,1,1,1,1
45,0,876,666,344,87,1,1,1,1
45,0,1295,656,121,42,1,1,1,1
46,0,887,667,341,86,1,1,1,1
46,0,1294,656,121,42,1,1,1,1
47,0,898,667,339,86,1,1,1,1
47,0,1292,656,121,42,1,1,1,1
48,0,909,668,336,85,1,1,1,1
48,0,1291,656,121,42,1,1,1,1
49,0,920,668,334,84,1,1,1,1
49,0,1289,656,121,42,1,1,1,1
50,0,931,669,331,84,1,1,1,1
50,0,1288,656,121,43,1,1,1,1
51,0,942,669,328,83,1,1,1,1
51,0,1286,656,122,43,1,1,1,1
52,0,953,670,326,82,1,1,1,1
52,0,1284,656,122,43,1,1,1,1
53,0,964,670,323,81,1,1,1,1
53,0,1283,655,122,43,1,1,1,1
54,0,975,671,321,81,1,1,1,1
54,0,1281,655,122,43,1,1,1,1
55,0,986,671,318,80,1,1,1,1
55,0,1280,655,122,43,1,1,1,1
56,0,998,672,316,79,1,1,1,1
56,0,1278,655,122,43,1,1,1,1
57,0,1009,672,313,79,1,1,1,1
57,0,1276,655,122,43,1,1,1,1
58,0,1020,673,311,78,1,1,1,1
58,0,1275,655,122,44,1,1,1,1
59,0,1031,673,308,77,1,1,1,1
59,0,1273,655,122,44,1,1,1,1
60,0,1042,674,306,77,1,1,1,1
60,0,1271,655,123,44,1,1,1,1
61,0,1053,674,303,76,1,1,1,1
61,0,1270,655,123,44,1,1,1,1
62,0,1062,674,301,76,1,1,1,1
62,0,1268,655,123,44,1,1,1,1
63,0,1072,673,300,75,1,1,1,1
63,0,1267,655,123,44,1,1,1,1
64,0,1081,673,298,75,1,1,1,1
64,0,1265,655,123,44,1,1,1,1
65,0,1091,672,296,75,1,1,1,1
65,0,1263,655,123,44,1,1,1,1
66,0,1100,672,295,75,1,1,1,1
66,0,1262,654,123,45,1,1,1,1
67,0,1110,672,293,74,1,1,1,1
67,0,1260,654,123,45,1,1,1,1
68,0,1119,671,291,74,1,1,1,1
68,0,1259,654,123,45,1,1,1,1
69,0,1129,671,290,74,1,1,1,1
69,0,1257,654,124,45,1,1,1,1
70,0,1138,670,288,73,1,1,1,1
70,0,1255,654,124,45,1,1,1,1
71,0,1148,670,287,73,1,1,1,1
71,0,1254,654,124,45,1,1,1,1
72,0,1157,669,285,73,1,1,1,1
72,0,1252,654,124,45,1,1,1,1
73,0,1167,669,283,72,1,1,1,1
73,0,1251,654,124,45,1,1,1,1
74,0,1176,669,282,72,1,1,1,1
74,0,1249,654,124,46,1,1,1,1
75,0,1186,668,280,72,1,1,1,1
75,0,1247,654,124,46,1,1,1,1
76,0,1195,668,278,72,1,1,1,1
76,0,1246,654,124,46,1,1,1,1
77,0,1205,667,277,71,1,1,1,1
77,0,1244,654,124,46,1,1,1,1
78,0,1214,667,275,71,1,1,1,1
78,0,1243,654,125,46,1,1,1,1
79,0,1222,667,274,71,1,1,1,1
79,0,1241,653,125,46,1,1,1,1
80,0,1231,667,272,70,1,1,1,1
80,0,1239,653,125,46,1,1,1,1
81,0,1239,667,271,70,1,1,1,1
81,0,1238,653,125,46,1,1,1,1
82,0,1247,667,270,69,1,1,1,1
82,0,1236,653,125,47,1,1,1,1
83,0,1256,667,268,69,1,1,1,1
83,0,1234,653,125,47,1,1,1,1
84,0,1264,667,267,68,1,1,1,1
84,0,1233,653,125,47,1,1,1,1
85,0,1272,667,266,68,1,1,1,1
85,0,1231,653,125,47,1,1,1,1
86,0,1281,667,264,67,1,1,1,1
86,0,1230,653,125,47,1,1,1,1
87,0,1289,667,263,67,1,1,1,1
87,0,1228,653,125,47,1,1,1,1
88,0,1298,667,261,66,1,1,1,1
88,0,1226,653,126,47,1,1,1,1
89,0,1306,667,260,66,1,1,1,1
89,0,1225,653,126,47,1,1,1,1
90,0,1314,667,259,65,1,1,1,1
90,0,1223,653,126,48,1,1,1,1
91,0,1323,667,257,65,1,1,1,1
91,0,1222,652,126,48,1,1,1,1
92,0,1331,667,256,64,1,1,1,1
92,0,1220,652,126,48,1,1,1,1
93,0,1339,667,255,64,1,1,1,1
93,0,1218,652,126,48,1,1,1,1
94,0,1348,667,253,63,1,1,1,1
94,0,1217,652,126,48,1,1,1,1
95,0,1356,667,252,63,1,1,1,1
95,0,1215,652,126,48,1,1,1,1
96,0,1363,667,251,63,1,1,1,1
96,0,1214,652,126,48,1,1,1,1
97,0,1370,667,250,63,1,1,1,1
97,0,1212,652,127,48,1,1,1,1
98,0,1377,667,249,63,1,1,1,1
98,0,1210,652,127,49,1,1,1,1
99,0,1385,668,248,62,1,1,1,1
99,0,1209,652,127,49,1,1,1,1
100,0,1392,668,247,62,1,1,1,1
100,0,1207,652,127,49,1,1,1,1
101,0,1399,668,246,62,1,1,1,1
101,0,1205,652,127,49,1,1,1,1
102,0,1406,668,245,62,1,1,1,1
102,0,1204,652,127,49,1,1,1,1
103,0,1413,668,243,62,1,1,1,1
103,0,1202,652,127,49,1,1,1,1
104,0,1420,668,242,62,1,1,1,1
104,0,1201,651,127,49,1,1,1,1
105,0,1427,668,241,62,1,1,1,1
105,0,1199,651,127,49,1,1,1,1
106,0,1434,668,240,62,1,1,1,1
106,0,1197,651,128,50,1,1,1,1
107,0,1442,669,239,61,1,1,1,1
107,0,1196,651,128,50,1,1,1,1
108,0,1449,669,238,61,1,1,1,1
108,0,1194,651,128,50,1,1,1,1
109,0,1456,669,237,61,1,1,1,1
109,0,1193,651,128,50,1,1,1,1
110,0,1463,669,236,61,1,1,1,1
110,0,1191,651,128,50,1,1,1,1
